profile,scenario,variable_value,trial,latency_ms,memory_mb,tokens,cache_hit_rate
Baseline v1.0,server_scaling,30,16,154.94680000028893,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,17,155.05550000034418,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,18,154.67029999945225,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,19,154.77430000009917,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,20,155.53649999947083,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,21,154.27769999951124,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,22,154.44309999929828,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,23,154.6957000000475,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,24,155.30200000011973,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,25,153.43530000063765,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,26,153.9229999998497,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,27,154.7964999999749,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,28,154.07000000050175,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,29,155.26520000003075,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,30,30,154.63660000023083,2.6702880859375e-05,4747,0.0
Baseline v1.0,server_scaling,40,1,170.84460000023682,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,2,169.37340000004042,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,3,171.19040000034147,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,4,170.9662000002936,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,5,171.24620000049617,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,6,170.7308999993984,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,7,169.62679999960528,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,8,169.6951000003537,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,9,170.8457000004273,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,10,169.6644000003289,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,11,169.89599999942584,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,12,169.3886000002749,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,13,170.66070000055333,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,14,170.32709999966755,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,15,169.2123000002539,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,16,170.50409999956173,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,17,169.96389999985695,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,18,170.36909999933414,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,19,169.74279999976716,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,20,170.40040000028966,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,21,169.53819999980624,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,22,170.02659999980096,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,23,169.77589999987686,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,24,170.51360000004934,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,25,169.0361999999368,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,26,171.58939999990253,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,27,170.5244999993738,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,28,170.79929999999877,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,29,170.36649999954534,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,40,30,169.2614000003232,2.6702880859375e-05,5347,0.0
Baseline v1.0,server_scaling,50,1,186.59909999951196,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,2,186.32660000002943,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,3,185.65679999937856,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,4,183.8943000002473,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,5,185.2907000002233,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,6,185.44520000068587,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,7,186.83160000000498,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,8,185.37669999932405,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,9,186.0103999997591,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,10,186.42929999987246,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,11,169.90260000056878,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,12,185.4873000002044,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,13,186.7221000002246,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,14,185.56859999989683,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,15,185.86659999982658,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,16,184.61979999938194,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,17,170.4167999996571,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,18,185.41909999930795,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,19,185.3331000002072,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,20,184.89890000000742,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,21,185.78160000015487,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,22,184.62110000018583,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,23,184.43659999957163,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,24,170.57569999997213,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,25,184.36649999966903,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,26,186.1644000000524,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,27,186.13490000007005,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,28,184.5444000000498,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,29,185.2813999994396,5.340576171875e-05,5947,0.0
Baseline v1.0,server_scaling,50,30,185.75280000004568,5.340576171875e-05,5947,0.0
OPT1: Context Compression,server_scaling,1,1,77.28039999983594,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,2,77.35020000018267,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,3,77.24280000002182,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,4,76.9404000002396,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,5,77.35309999952733,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,6,77.79909999953816,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,7,77.33360000020184,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,8,76.6406000002462,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,9,77.00529999965511,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,10,77.44449999972858,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,11,76.824900000247,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,12,76.92270000006829,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,13,76.85019999917131,4.9591064453125e-05,1052,0.0
OPT1: Context Compression,server_scaling,1,14,77.13820000026317,4.9591064453125e-05,1052,0.0
