profile,scenario,variable,trials,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_memory_mb,mean_tokens,mean_cache_hit_rate
ADV6: Priority Queue,server_scaling,20,30,91.68434666662506,92.6963000001706,93.37240000058955,93.4545000000071,2.6702880859375e-05,1451,0.0
ADV6: Priority Queue,server_scaling,30,30,92.57847666679784,92.60935000020254,93.32129999984318,94.10500000012689,2.6702880859375e-05,1661,0.0
ADV6: Priority Queue,server_scaling,40,30,92.64913999983644,92.56555000001754,93.6597999998412,93.76749999955791,3.204345703125e-05,1871,0.0
ADV6: Priority Queue,server_scaling,50,30,108.06721666664696,107.94459999988248,109.21010000038223,109.42489999979443,5.340576171875e-05,2081,0.0
ADV7: Lazy Validation,context_scaling,64,30,91.74047333335693,92.79694999986532,93.72640000037791,93.91669999968144,2.6702880859375e-05,1202,0.0
ADV7: Lazy Validation,context_scaling,128,30,91.27457000013237,92.7183500002684,93.49709999969491,93.61819999958243,2.6702880859375e-05,1285,0.0
ADV7: Lazy Validation,context_scaling,256,30,91.30046999992676,92.77920000022277,93.45900000062102,93.49769999971613,2.6702880859375e-05,1451,0.0
ADV7: Lazy Validation,context_scaling,512,30,91.10029000003124,92.46435000022757,93.34000000035303,93.42930000002525,2.6702880859375e-05,1782,0.0
ADV7: Lazy Validation,context_scaling,1024,30,91.78285000001172,92.71394999996119,93.49680000013905,93.65860000070825,2.6702880859375e-05,2445,0.0
ADV7: Lazy Validation,server_scaling,1,30,77.52944666663097,77.4472500002048,78.37150000068505,78.38559999981953,2.6702880859375e-05,1052,0.0
ADV7: Lazy Validation,server_scaling,5,30,77.46796666663916,77.41445000010572,78.46340000014607,78.61460000003717,2.6702880859375e-05,1136,0.0
ADV7: Lazy Validation,server_scaling,10,30,77.28547666674785,77.18819999990956,78.19209999979648,78.3197000000655,2.6702880859375e-05,1241,0.0
ADV7: Lazy Validation,server_scaling,20,30,91.22831333334034,92.58195000029446,93.88330000001588,93.90820000044187,2.6702880859375e-05,1451,0.0
ADV7: Lazy Validation,server_scaling,30,30,92.72624666676468,92.75305000028311,93.4744000005594,93.68990000075428,2.6702880859375e-05,1661,0.0
ADV7: Lazy Validation,server_scaling,40,30,92.6566700000573,92.49635000014678,93.58780000002298,94.04119999999239,2.6702880859375e-05,1871,0.0
